operation,_id,_form_id,_locale,_savepoint_type,_savepoint_timestamp,_savepoint_creator,ts,unit,value,filename,_default_access,_group_modify,_group_privileged,_group_read_only,_row_etag,_row_owner
NEW,f1d2f25e-1f91-4224-85cc-846f9b88b343,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000619,uri_user,8/6/13 11:18,C,26.5,alfashir1_B12.csv,,,,,,
NEW,82454a6b-7893-4464-8691-adec194e73f0,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000620,uri_user,8/6/13 11:26,C,27,alfashir1_B12.csv,,,,,,
NEW,4d15a881-3608-4cd2-987d-458883a9b925,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000620,uri_user,8/6/13 11:33,C,27,alfashir1_B12.csv,,,,,,
NEW,42ce854c-a111-434e-9cc8-06ca558aaa90,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000620,uri_user,8/6/13 11:41,C,27,alfashir1_B12.csv,,,,,,
NEW,00196842-0f97-4a59-b41d-f4ade976cadd,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000620,uri_user,8/6/13 11:48,C,27,alfashir1_B12.csv,,,,,,
NEW,3aaaad49-35a3-4743-bb94-01b73f8f40d3,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000621,uri_user,8/6/13 11:55,C,27,alfashir1_B12.csv,,,,,,
NEW,3de9fe33-568f-4cdc-9bc6-38004fc45e45,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000621,uri_user,8/6/13 12:03,C,27.5,alfashir1_B12.csv,,,,,,
NEW,01b4f496-4aa0-4590-ba22-c61ba4638ec2,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000622,uri_user,8/6/13 12:10,C,27.5,alfashir1_B12.csv,,,,,,
NEW,d43ba61e-3042-4738-9005-59c1ff226b90,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000622,uri_user,8/6/13 12:18,C,27.5,alfashir1_B12.csv,,,,,,
NEW,9bd12b1c-c40e-4c6b-ab36-2cdd149bb1c6,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000622,uri_user,8/6/13 12:25,C,28,alfashir1_B12.csv,,,,,,
NEW,e386f42c-a5eb-40cd-8b7c-4b8a4bd0b8e1,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000622,uri_user,8/6/13 12:32,C,28,alfashir1_B12.csv,,,,,,
NEW,a900bb1b-82cb-4986-9baa-db52bb2e5155,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000623,uri_user,8/6/13 12:40,C,28,alfashir1_B12.csv,,,,,,
NEW,50de0fc9-b1da-4b3c-8bc2-123b81bf5f2d,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000623,uri_user,8/6/13 12:47,C,28,alfashir1_B12.csv,,,,,,
NEW,fc3d07de-3e14-4bfd-bad0-a461b8823eef,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000623,uri_user,8/6/13 12:54,C,28,alfashir1_B12.csv,,,,,,
NEW,d77a9228-febf-4ca3-8266-8d747bfa869d,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000623,uri_user,8/6/13 13:02,C,28.5,alfashir1_B12.csv,,,,,,
NEW,ed31aee6-a9a0-4b9b-b4e7-85ab827ed4a9,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000624,uri_user,8/6/13 13:09,C,28.5,alfashir1_B12.csv,,,,,,
NEW,b26dffd1-ce58-49b0-a8de-1e93cf65b3dc,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000624,uri_user,8/6/13 13:17,C,28.5,alfashir1_B12.csv,,,,,,
NEW,4cfda225-1248-4137-9356-92303cd57789,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000624,uri_user,8/6/13 13:24,C,28.5,alfashir1_B12.csv,,,,,,
NEW,b34bcb8f-9780-448e-bc8c-3d9d87d31158,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000625,uri_user,8/6/13 13:31,C,29,alfashir1_B12.csv,,,,,,
NEW,a2dc0cf9-c3a3-40d3-aba8-87aed136f871,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000625,uri_user,8/6/13 13:39,C,29,alfashir1_B12.csv,,,,,,
NEW,09eeb091-03d3-4cdb-955b-4b21e70eb1e6,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000625,uri_user,8/6/13 13:46,C,29,alfashir1_B12.csv,,,,,,
NEW,53aba100-3798-43de-9593-acb9842b95d5,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000625,uri_user,8/6/13 13:54,C,29,alfashir1_B12.csv,,,,,,
NEW,cd7fbac3-195b-4f30-b310-7aadd5760be2,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000626,uri_user,8/6/13 14:01,C,29,alfashir1_B12.csv,,,,,,
NEW,f3eee8fe-b294-4a84-b197-5dda8d2dabb9,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000626,uri_user,8/6/13 14:08,C,29,alfashir1_B12.csv,,,,,,
NEW,a09463bb-b82c-423f-b951-012404e7f0e4,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000626,uri_user,8/6/13 14:16,C,29,alfashir1_B12.csv,,,,,,
NEW,ca7042fa-3d6a-488f-bf3a-572de1bccebc,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000626,uri_user,8/6/13 14:23,C,29,alfashir1_B12.csv,,,,,,
NEW,ea98d03a-a453-4dfc-a82b-7879ee33536a,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000627,uri_user,8/6/13 14:30,C,29,alfashir1_B12.csv,,,,,,
NEW,5866ff08-99f2-49dd-81f9-ed6151d7d7a0,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000627,uri_user,8/6/13 14:38,C,30,alfashir1_B12.csv,,,,,,
NEW,c7527b53-9c56-4307-994e-2aadcffa6dd7,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000627,uri_user,8/6/13 14:45,C,47,alfashir1_B12.csv,,,,,,
NEW,9ea4077b-28de-4db2-a82b-e6fc3b83e90c,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000627,uri_user,8/6/13 14:53,C,43,alfashir1_B12.csv,,,,,,
NEW,37f83f02-ceec-4063-b27f-25370d94b223,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000627,uri_user,8/6/13 15:00,C,36,alfashir1_B12.csv,,,,,,
NEW,b810f452-97ce-407f-86ac-21f6743ce111,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000628,uri_user,8/6/13 15:07,C,31.5,alfashir1_B12.csv,,,,,,
NEW,5fef77a9-7c82-4ac1-834a-8478907bbd20,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000628,uri_user,8/6/13 15:15,C,30.5,alfashir1_B12.csv,,,,,,
NEW,fc8a8972-45d2-43be-8aac-c1d36d9da46c,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000628,uri_user,8/6/13 15:22,C,30,alfashir1_B12.csv,,,,,,
NEW,f08a7519-451f-41d9-a12b-cde9d3d09f98,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000628,uri_user,8/6/13 15:30,C,29,alfashir1_B12.csv,,,,,,
NEW,6836e539-d5db-4a28-947a-c33e69a2d9d1,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000629,uri_user,8/6/13 15:37,C,28,alfashir1_B12.csv,,,,,,
NEW,5b9ea964-aac4-4322-9869-e695d95add65,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000629,uri_user,8/6/13 15:44,C,26.5,alfashir1_B12.csv,,,,,,
NEW,6933fbdc-dd8b-404d-b069-eb76cebbbe76,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000629,uri_user,8/6/13 15:52,C,25.5,alfashir1_B12.csv,,,,,,
NEW,ce9d13d4-e346-4111-a06a-bc841ef7e076,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000629,uri_user,8/6/13 15:59,C,25.5,alfashir1_B12.csv,,,,,,
NEW,bf10070e-9f49-4c2b-9bcc-f39906a5b104,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000629,uri_user,8/6/13 16:06,C,25,alfashir1_B12.csv,,,,,,
NEW,62c3bae6-a563-4c86-b4a3-f296bbbe1484,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000630,uri_user,8/6/13 16:14,C,24.5,alfashir1_B12.csv,,,,,,
NEW,e71fefce-09a1-4344-ab6c-26468ac71080,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000630,uri_user,8/6/13 16:21,C,24,alfashir1_B12.csv,,,,,,
NEW,5db40f38-794a-487b-a7e2-0ffcd2f30ed0,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000630,uri_user,8/6/13 16:29,C,23,alfashir1_B12.csv,,,,,,
NEW,ff696ccf-76c4-42e3-b88a-1f7809f85762,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000630,uri_user,8/6/13 16:36,C,23,alfashir1_B12.csv,,,,,,
NEW,9a922146-886a-4906-be9a-ae0bd4372778,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000630,uri_user,8/6/13 16:43,C,23,alfashir1_B12.csv,,,,,,
NEW,36203e5d-b013-4827-8851-308ec34ea326,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000631,uri_user,8/6/13 16:51,C,23,alfashir1_B12.csv,,,,,,
NEW,85df82e5-653e-4466-97b6-93ea7a164efa,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000631,uri_user,8/6/13 16:58,C,23.5,alfashir1_B12.csv,,,,,,
NEW,3b73535b-f3c7-49c7-b311-65ec02000421,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000631,uri_user,8/6/13 17:06,C,29,alfashir1_B12.csv,,,,,,
NEW,a7535dde-857f-49c2-b301-ba9f84c958ec,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000631,uri_user,8/6/13 17:13,C,29.5,alfashir1_B12.csv,,,,,,
NEW,847cd5fb-bd05-48a0-b022-0718924bb1f8,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000631,uri_user,8/6/13 17:20,C,41,alfashir1_B12.csv,,,,,,
NEW,7311de99-d461-4e0d-8232-c1cae831c4c2,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000631,uri_user,8/6/13 17:28,C,53,alfashir1_B12.csv,,,,,,
NEW,5daf5166-b1fb-4944-870f-0a39f58ba83e,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000632,uri_user,8/6/13 17:35,C,63,alfashir1_B12.csv,,,,,,
NEW,ea5cd05c-a6d2-4241-9463-31586b4de47d,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000632,uri_user,8/6/13 17:42,C,65.5,alfashir1_B12.csv,,,,,,
NEW,9e6ed759-60ed-4e50-840e-a2ac4781e3f7,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000632,uri_user,8/6/13 17:50,C,67.5,alfashir1_B12.csv,,,,,,
NEW,1c31427c-8fc9-4535-8bdf-cdfe90f17f8d,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000632,uri_user,8/6/13 17:57,C,66,alfashir1_B12.csv,,,,,,
NEW,8f54c1a4-6e6c-4505-a219-7fc0b6c5134b,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000632,uri_user,8/6/13 18:05,C,57,alfashir1_B12.csv,,,,,,
NEW,b868b639-b037-40ba-b492-8fcab39d00e8,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000632,uri_user,8/6/13 18:12,C,60,alfashir1_B12.csv,,,,,,
NEW,01599cbb-1d88-4f94-85d5-23b7d0eb5dad,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000632,uri_user,8/6/13 18:19,C,65,alfashir1_B12.csv,,,,,,
NEW,74572f43-5bca-4781-a21e-e6134d0cf3ff,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000633,uri_user,8/6/13 18:27,C,59,alfashir1_B12.csv,,,,,,
NEW,82f9d8d4-bd36-4887-b1a6-4f49cde99f89,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000633,uri_user,8/6/13 18:34,C,61.5,alfashir1_B12.csv,,,,,,
NEW,819a0b3b-7ffb-443c-9527-a3b20627f7f3,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000633,uri_user,8/6/13 18:41,C,77,alfashir1_B12.csv,,,,,,
NEW,39c0dc94-fbfd-48ab-b873-6a8aad78f751,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000633,uri_user,8/6/13 18:49,C,76,alfashir1_B12.csv,,,,,,
NEW,be97dd5c-6113-43a5-ae9c-4b715b6304e3,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000633,uri_user,8/6/13 18:56,C,68,alfashir1_B12.csv,,,,,,
NEW,27d30243-e947-4eeb-853f-13e1269d2896,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000633,uri_user,8/6/13 19:04,C,60.5,alfashir1_B12.csv,,,,,,
NEW,ea8af2e0-27d4-4b01-a389-336443662f1a,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000634,uri_user,8/6/13 19:11,C,60,alfashir1_B12.csv,,,,,,
NEW,cb93077b-dbb6-4d2f-82d3-9e37dc51849d,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000634,uri_user,8/6/13 19:18,C,59,alfashir1_B12.csv,,,,,,
NEW,c3bcc55c-46a1-4d9a-a15f-ecf8e43d3a8b,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000634,uri_user,8/6/13 19:26,C,53,alfashir1_B12.csv,,,,,,
NEW,8da3ed27-17ac-4ab0-8ab2-d748102c2c98,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000634,uri_user,8/6/13 19:33,C,49.5,alfashir1_B12.csv,,,,,,
NEW,56e90c33-48e8-45b3-81d7-425acaa51350,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000634,uri_user,8/6/13 19:41,C,48.5,alfashir1_B12.csv,,,,,,
NEW,e4f0167c-e3b7-4f04-ac93-3073e37fbe92,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000634,uri_user,8/6/13 19:48,C,55.5,alfashir1_B12.csv,,,,,,
NEW,71e5d1ac-fa07-4aec-bb8e-6dfec445d705,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000635,uri_user,8/6/13 19:55,C,53.5,alfashir1_B12.csv,,,,,,
NEW,58226342-184b-423a-9a29-40743391414b,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000635,uri_user,8/6/13 20:03,C,49.5,alfashir1_B12.csv,,,,,,
NEW,dcfadfb3-159e-4a33-82e9-2d4ff79590af,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000635,uri_user,8/6/13 20:10,C,54,alfashir1_B12.csv,,,,,,
NEW,bc01a1fc-9bb9-4762-9775-15f931625478,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000635,uri_user,8/6/13 20:17,C,55.5,alfashir1_B12.csv,,,,,,
NEW,3ec5e2e6-0e92-4e4c-893d-6045b533dbaf,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000635,uri_user,8/6/13 20:25,C,54.5,alfashir1_B12.csv,,,,,,
NEW,c04eef6a-2c0c-41e2-bbfc-5f200d312fd3,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000636,uri_user,8/6/13 20:32,C,50.5,alfashir1_B12.csv,,,,,,
NEW,43302cd6-83d8-4ba7-9db6-4400ef01370b,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000636,uri_user,8/6/13 20:40,C,47.5,alfashir1_B12.csv,,,,,,
NEW,38ac95ba-eac4-4bb1-990f-44d5c73f19bc,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000636,uri_user,8/6/13 20:47,C,44,alfashir1_B12.csv,,,,,,
NEW,911e6dac-8147-40dd-bbb6-e439f11c5527,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000636,uri_user,8/6/13 20:54,C,42,alfashir1_B12.csv,,,,,,
NEW,854c5c69-9d7b-4b9b-b4d5-49f7861ce33b,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000637,uri_user,8/6/13 21:02,C,39.5,alfashir1_B12.csv,,,,,,
NEW,c4805d83-30a5-4497-bafd-7a16fe41233e,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000637,uri_user,8/6/13 21:09,C,37,alfashir1_B12.csv,,,,,,
NEW,7a803695-59ce-4375-8e4f-b6d622453ff1,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000637,uri_user,8/6/13 21:17,C,36.5,alfashir1_B12.csv,,,,,,
NEW,33d53e8b-e128-4a8d-8dac-003ebf724a34,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000638,uri_user,8/6/13 21:24,C,35,alfashir1_B12.csv,,,,,,
NEW,9e1ec69f-49dc-4249-9689-f5ff1491d6d6,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000638,uri_user,8/6/13 21:31,C,34.5,alfashir1_B12.csv,,,,,,
NEW,f72d44fc-3ab4-45ec-94de-8c8e1fe101f0,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000638,uri_user,8/6/13 21:39,C,34,alfashir1_B12.csv,,,,,,
NEW,2f5f577e-1c1a-405d-9c47-72ef85c160c3,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000639,uri_user,8/6/13 21:46,C,33.5,alfashir1_B12.csv,,,,,,
NEW,b865df0e-e7a8-4fc2-bc2f-5ec8ffd5afc5,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000639,uri_user,8/6/13 21:53,C,32.5,alfashir1_B12.csv,,,,,,
NEW,eb3c95e5-dcf5-4d78-a122-9ab0e3bd1112,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000639,uri_user,8/6/13 22:01,C,32,alfashir1_B12.csv,,,,,,
NEW,428c8a35-da13-482b-9990-77bb71986b50,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000639,uri_user,8/6/13 22:08,C,32,alfashir1_B12.csv,,,,,,
NEW,aa1df97e-17bc-4b2e-ae0e-1daccf7fc0a9,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000640,uri_user,8/6/13 22:16,C,31.5,alfashir1_B12.csv,,,,,,
NEW,f7b3998c-396b-4b57-86c1-f8795b33e2b2,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000640,uri_user,8/6/13 22:23,C,31,alfashir1_B12.csv,,,,,,
NEW,85fd4ede-2fdd-442e-a783-27490b28a292,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000640,uri_user,8/6/13 22:30,C,30.5,alfashir1_B12.csv,,,,,,
NEW,451ccfb4-00c5-4a8e-bc6e-1f661f5cc95c,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000640,uri_user,8/6/13 22:38,C,30,alfashir1_B12.csv,,,,,,
NEW,e19da0ab-f1c6-4d90-8e97-633847c457f2,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000641,uri_user,8/6/13 22:45,C,29.5,alfashir1_B12.csv,,,,,,
NEW,e1f5e89c-e161-41e8-b52f-9a30d89ac931,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000641,uri_user,8/6/13 22:53,C,29.5,alfashir1_B12.csv,,,,,,
NEW,5183cbc6-4f98-4b40-b831-c7c2a6ea26b1,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000641,uri_user,8/6/13 23:00,C,29,alfashir1_B12.csv,,,,,,
NEW,2b8bc354-832a-4630-a1ab-db88779e9d81,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000641,uri_user,8/6/13 23:07,C,28.5,alfashir1_B12.csv,,,,,,
NEW,04b9846e-84fa-4f12-b56c-2b69fbdc102b,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000642,uri_user,8/6/13 23:15,C,28,alfashir1_B12.csv,,,,,,
NEW,1f01588b-c99a-48bb-8642-920590ea32e0,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000642,uri_user,8/6/13 23:22,C,28,alfashir1_B12.csv,,,,,,
NEW,6380c6f0-dc32-48cc-a17a-d7b6f9194db4,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000642,uri_user,8/6/13 23:29,C,28,alfashir1_B12.csv,,,,,,
NEW,976c109f-8d93-4f95-a114-c2da5af9bbcf,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000642,uri_user,8/6/13 23:37,C,27.5,alfashir1_B12.csv,,,,,,
NEW,ffbff076-970c-4acb-8a51-c4943087bb74,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000642,uri_user,8/6/13 23:44,C,27,alfashir1_B12.csv,,,,,,
NEW,9498da99-932f-4f9a-90d3-68e9af781061,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000643,uri_user,8/6/13 23:52,C,26.5,alfashir1_B12.csv,,,,,,
NEW,6394e12c-ae1b-4bdd-a247-07851b3fad4b,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000643,uri_user,8/6/13 23:59,C,26.5,alfashir1_B12.csv,,,,,,
NEW,ecd3d95f-9ad3-4576-90ab-ec594ad6c050,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000643,uri_user,8/7/13 0:06,C,26,alfashir1_B12.csv,,,,,,
NEW,67f07d88-4294-409d-9b96-a2dfbe0a1256,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000643,uri_user,8/7/13 0:14,C,25.5,alfashir1_B12.csv,,,,,,
NEW,a3fcafbc-a6f2-41e3-b3b2-1ec5de1d382b,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000644,uri_user,8/7/13 0:21,C,25,alfashir1_B12.csv,,,,,,
NEW,75197e41-f124-4d58-9f2c-8390c8321bfc,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000644,uri_user,8/7/13 0:29,C,25,alfashir1_B12.csv,,,,,,
NEW,dd6bb35e-9ad9-4744-a0d1-809b52163f1b,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000644,uri_user,8/7/13 0:36,C,24.5,alfashir1_B12.csv,,,,,,
NEW,e04bb83b-8cbd-4a02-9ad7-254e5ea5a3d9,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000644,uri_user,8/7/13 0:43,C,24.5,alfashir1_B12.csv,,,,,,
NEW,6b0c2b90-a13e-4d79-8b23-ab8ef94d0273,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000644,uri_user,8/7/13 0:51,C,24.5,alfashir1_B12.csv,,,,,,
NEW,624ed9db-c32c-4a84-9e7e-f6b2d33cd800,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000644,uri_user,8/7/13 0:58,C,24.5,alfashir1_B12.csv,,,,,,
NEW,622eeb67-6d62-4c87-937b-a274d5a8c508,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000645,uri_user,8/7/13 1:05,C,24,alfashir1_B12.csv,,,,,,
NEW,f4b4f8f8-84e9-46db-99f0-4ffd1d57810f,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000645,uri_user,8/7/13 1:13,C,24,alfashir1_B12.csv,,,,,,
NEW,70dd2ada-d5d3-4dff-ab0c-74936696b6bc,73b58020-2d91-11e4-8c21-0800200c9a66,en,COMPLETE,2014-09-12T11:01:37.000000645,uri_user,8/7/13 1:20,C,24,alfashir1_B12.csv,,,,,,
